algorithm,task,matrix_size,tile_size,frequency,papi_l3_tcm,papi_tot_ins,papi_res_stl,papi_tot_cyc,papi_br_msp,weight,l3_cache_size
qr,geqrt,8192,512,2801000,1033359,1573318946,1441783869,2147909335,517010,16,23068672
qr,ormqr,8192,512,2801000,5736191,6103651883,1603216725,3240368891,654824,120,23068672
qr,tsqrt,8192,512,2801000,10646128,15736858021,21074339079,29081809855,2541704,120,23068672
qr,tsmqr,8192,512,2801000,163737657,98589756703,10879074511,36220706597,4036564,1240,23068672
qr,geqrt,8192,512,1200000,1028356,1573319218,915768177,1600135007,616037,16,23068672
qr,ormqr,8192,512,1200000,5916963,6103652212,1103236921,2737167926,741313,120,23068672
qr,tsqrt,8192,512,1200000,10772518,15736860125,10995274508,18572383300,3265494,120,23068672
qr,tsmqr,8192,512,1200000,164259931,98589760806,7215798138,32510182058,4074687,1240,23068672
qr,geqrt,8192,1024,2801000,3251126,5015085613,7356357291,9968816231,1801521,8,23068672
qr,ormqr,8192,1024,2801000,28894352,10659132878,2599727344,5370675991,520071,28,23068672
qr,tsqrt,8192,1024,2801000,38715399,25529104871,43634080949,57876304120,10228541,28,23068672
qr,tsmqr,8192,1024,2801000,194469039,86123236615,7528684678,29482412094,4874026,140,23068672
qr,geqrt,8192,1024,1200000,4680412,5015086361,4312352325,6724380057,1837785,8,23068672
qr,ormqr,8192,1024,1200000,29735459,10659133383,1443415358,4210349866,526137,28,23068672
qr,tsqrt,8192,1024,1200000,37025088,25529108482,22749076938,35665446220,10183163,28,23068672
qr,tsmqr,8192,1024,1200000,197814501,86123240567,5106111499,27013338473,4755278,140,23068672
qr,geqrt,8192,2048,2801000,769885542,17534769615,41097362337,50070622340,5724000,4,23068672
qr,ormqr,8192,2048,2801000,87443010,17701177435,4784457783,9320380486,461858,6,23068672
qr,tsqrt,8192,2048,2801000,4545391274,40520824129,128700450803,148914623251,9458364,6,23068672
qr,tsmqr,8192,2048,2801000,258979896,67861059467,5519272212,22758892137,1038470,14,23068672
qr,geqrt,8192,2048,1200000,780856500,17534772366,20303627922,29091889452,5562643,4,23068672
qr,ormqr,8192,2048,1200000,89301159,17701178139,2180055074,6704293146,497003,6,23068672
qr,tsqrt,8192,2048,1200000,4576225193,40520829317,52683684235,72752119754,9228515,6,23068672
qr,tsmqr,8192,2048,1200000,265009101,67861062300,3766280700,20946457980,1063745,14,23068672
qr,geqrt,12288,512,2801000,1572826,2359701718,2160646802,3227994736,909770,24,23068672
qr,ormqr,12288,512,2801000,11969682,14038388273,3773542157,7543627397,1478340,276,23068672
qr,tsqrt,12288,512,2801000,25198620,36194781703,49074951603,67616207239,7705920,276,23068672
qr,tsmqr,12288,512,2801000,560492423,343792003868,38120123001,126446637511,13807652,4324,23068672
qr,geqrt,12288,512,1200000,1628769,2359702058,1385051764,2411006421,773713,24,23068672
qr,ormqr,12288,512,1200000,11508086,14038389215,2497614022,6252869344,1499495,276,23068672
qr,tsqrt,12288,512,1200000,25360248,36194785736,25539915063,43006051472,5889332,276,23068672
qr,tsmqr,12288,512,1200000,567464297,343792021886,26770180087,115104222131,14285992,4324,23068672
qr,geqrt,12288,1024,2801000,5066067,7522351722,11209781289,15129793011,2708491,12,23068672
qr,ormqr,12288,1024,2801000,73468911,25125086897,6317152852,12834022799,1225608,66,23068672
qr,tsqrt,12288,1024,2801000,96104189,60175755902,102823774191,136455323518,23968649,66,23068672
qr,tsmqr,12288,1024,2801000,718077930,311273966035,27800068619,107162049016,17545267,506,23068672
qr,geqrt,12288,1024,1200000,5218231,7522353169,6473875747,10091295581,2794136,12,23068672
qr,ormqr,12288,1024,1200000,67021035,25125088082,3201416369,9714149254,1234555,66,23068672
qr,tsqrt,12288,1024,1200000,91064412,60175764163,53587058888,84051503410,24149700,66,23068672
qr,tsmqr,12288,1024,1200000,713671376,311273977978,19440945911,98731582796,17945516,506,23068672
qr,geqrt,12288,2048,2801000,1300293571,26301878156,63983892443,77352535550,7916628,6,23068672
qr,ormqr,12288,2048,2801000,233536677,44252929286,13529599344,24865168110,1225255,15,23068672
qr,tsqrt,12288,2048,2801000,11310430925,101302070427,319862998489,370699623800,23678991,15,23068672
qr,tsmqr,12288,2048,2801000,1022671536,266596998578,21513893576,89270549194,4228566,55,23068672
qr,geqrt,12288,2048,1200000,1325209518,26301882103,30907616318,44057074812,8557082,6,23068672
qr,ormqr,12288,2048,1200000,237683210,44252931210,5669028015,16970591082,1198705,15,23068672
qr,tsqrt,12288,2048,1200000,11320588881,101302083416,131410000012,181692121332,23239926,15,23068672
qr,tsmqr,12288,2048,1200000,1021656628,266597009572,13589627310,80982104495,4360046,55,23068672
qr,geqrt,16384,512,2801000,2137408,3146084455,2936739929,4358606593,1194370,32,23068672
qr,ormqr,16384,512,2801000,21774053,25228401361,6637208192,13403258794,2678328,496,23068672
qr,tsqrt,16384,512,2801000,45567866,65045701953,88822102362,122169357745,13921397,496,23068672
qr,tsmqr,16384,512,2801000,1355243699,828153905657,90855659006,303583893919,33873060,10416,23068672
qr,geqrt,16384,512,1200000,2161789,3146085209,1849034436,3216273964,1027187,32,23068672
qr,ormqr,16384,512,1200000,21600221,25228402528,4505642664,11261735988,3190277,496,23068672
qr,tsqrt,16384,512,1200000,46309770,65045709912,46020964384,77394775580,10691917,496,23068672
qr,tsmqr,16384,512,1200000,1368448352,828153941019,64612933388,277396589196,34359930,10416,23068672
qr,geqrt,16384,1024,2801000,7257390,10029618367,15177973675,20419600626,3645685,16,23068672
qr,ormqr,16384,1024,2801000,123528355,45681969025,11684890907,23529634091,2229841,120,23068672
qr,tsqrt,16384,1024,2801000,134681659,109410472653,186306074171,247482731274,43593769,120,23068672
qr,tsmqr,16384,1024,2801000,1662365202,762805756230,66974273441,261382083436,41431146,1240,23068672
qr,geqrt,16384,1024,1200000,7608660,10029619744,8640056689,13462969319,3739972,16,23068672
qr,ormqr,16384,1024,1200000,118584060,45681971128,6113054700,17971645016,2254373,120,23068672
qr,tsqrt,16384,1024,1200000,146541766,109410488239,97271791167,152742177325,44344498,120,23068672
qr,tsmqr,16384,1024,1200000,1685059086,762805789605,47483132741,241766134589,41383690,1240,23068672
qr,geqrt,16384,2048,2801000,1792819556,35068986684,85890226407,103763879730,10640321,8,23068672
qr,ormqr,16384,2048,2801000,446512806,82605459759,26038813721,47156102584,2211660,28,23068672
qr,tsqrt,16384,2048,2801000,20935463666,189097206276,594503179667,689778667635,44116773,28,23068672
qr,tsmqr,16384,2048,2801000,2541371098,678610530547,50116148713,222070510137,10824015,140,23068672
qr,geqrt,16384,2048,1200000,1819852000,35068992045,41342526153,58919848667,11835078,8,23068672
qr,ormqr,16384,2048,1200000,462185446,82605463245,10231747876,31285945415,2179576,28,23068672
qr,tsqrt,16384,2048,1200000,21011059684,189097230797,244723779719,338676352363,42855044,28,23068672
qr,tsmqr,16384,2048,1200000,2661017044,678610559187,37091522777,208868785639,10986967,140,23068672
qr,geqrt,20480,512,2801000,2798315,3932468203,3658020138,5435776229,1376312,40,23068672
qr,ormqr,20480,512,2801000,35728522,39673690212,10820273550,21485223781,4647904,780,23068672
qr,tsqrt,20480,512,2801000,72152687,102289618456,139932434843,192281107712,17113592,780,23068672
qr,tsmqr,20480,512,2801000,2654187932,1633091505128,171440789710,590235989640,66899085,20540,23068672
qr,geqrt,20480,512,1200000,2738540,3932468810,2311445932,4020086507,1261728,40,23068672
qr,ormqr,20480,512,1200000,34255025,39673692307,7097784201,17714072596,4353866,780,23068672
qr,tsqrt,20480,512,1200000,72854257,102289626788,72492707868,121890762373,16319880,780,23068672
qr,tsmqr,20480,512,1200000,2753700717,1633091515051,127289494727,546949439622,67378102,20540,23068672
qr,geqrt,20480,1024,2801000,11156979,12536883852,19004965336,25556329335,4675906,20,23068672
qr,ormqr,20480,1024,2801000,194794183,72329778991,18766302836,37555697160,3492311,190,23068672
qr,tsqrt,20480,1024,2801000,228921682,173233254419,294133471700,392919101479,212053047,190,23068672
qr,tsmqr,20480,1024,2801000,3293143889,1519459846160,127226439180,514005346338,83945886,2470,23068672
qr,geqrt,20480,1024,1200000,10349821,12536886463,10797916265,16831941613,4613761,20,23068672
qr,ormqr,20480,1024,1200000,197469302,72329782422,9727002830,28502349746,3568807,190,23068672
qr,tsqrt,20480,1024,1200000,227679871,173233279855,153904139630,241726651366,69575978,190,23068672
qr,tsmqr,20480,1024,1200000,3362880620,1519459910754,94558714030,481597549878,86494357,2470,23068672
qr,geqrt,20480,2048,2801000,2318609565,43836095136,108184035952,130535240164,13008618,10,23068672
qr,ormqr,20480,2048,2801000,721607168,132758768729,41942717764,75824366866,3820871,45,23068672
qr,tsqrt,20480,2048,2801000,33620587216,303906231456,952002635047,1105502384063,68909849,45,23068672
qr,tsmqr,20480,2048,2801000,5151317388,1381457144487,106906370276,457386134039,22080204,285,23068672
qr,geqrt,20480,2048,1200000,2304740855,43836101812,51657669058,73604700074,13725805,10,23068672
qr,ormqr,20480,2048,1200000,761403725,132758774512,17300638240,51203188721,3646149,45,23068672
qr,tsqrt,20480,2048,1200000,34064561942,303906270667,393753373324,544930505249,72299520,45,23068672
qr,tsmqr,20480,2048,1200000,5381442849,1381457202376,74894105156,424596763425,22679854,285,23068672
qr,geqrt,24576,512,2801000,3236806,4718849850,4406403961,6536682558,1603329,48,23068672
qr,ormqr,24576,512,2801000,51075467,57374256835,15591943065,31023973296,7330598,1128,23068672
qr,tsqrt,24576,512,2801000,104287579,147926529946,202607226881,278322241248,26410806,1128,23068672
qr,tsmqr,24576,512,2801000,4561353975,2840020858493,296569565733,1024740502549,116773028,35720,23068672
qr,geqrt,24576,512,1200000,3325760,4718851823,2778529092,4829780207,1524900,48,23068672
qr,ormqr,24576,512,1200000,51007491,57374259646,10243995801,25607558227,6766231,1128,23068672
qr,tsqrt,24576,512,1200000,105160958,147926549093,104999223729,176470664404,23927379,1128,23068672
qr,tsmqr,24576,512,1200000,4820986658,2840020981924,222364940424,952181079820,116837677,35720,23068672
qr,geqrt,24576,1024,2801000,11911040,15044150229,22851679853,30709397670,5381018,24,23068672
qr,ormqr,24576,1024,2801000,282192863,105068517265,26312201159,53554867626,5056569,276,23068672
qr,tsqrt,24576,1024,2801000,367537749,251644103516,428968470784,569619713091,100546575,276,23068672
qr,tsmqr,24576,1024,2801000,5727050723,2659977475827,231915910626,909764449305,146361306,4324,23068672
qr,geqrt,24576,1024,1200000,11143908,15044153245,13004323520,20227872189,5379070,24,23068672
qr,ormqr,24576,1024,1200000,301536035,105068521952,13611533255,40854912918,5065096,276,23068672
qr,tsqrt,24576,1024,1200000,294336444,251644139338,223944794598,351413577542,100373602,276,23068672
qr,tsmqr,24576,1024,1200000,6004598810,2659977587042,164373209400,841851141722,144334150,4324,23068672
qr,geqrt,24576,2048,2801000,2814255944,52603203618,129898800563,156768011890,15589665,12,23068672
qr,ormqr,24576,2048,2801000,1092842755,194712856496,63809774820,113612227000,5517576,66,23068672
qr,tsqrt,24576,2048,2801000,49236300034,445729146407,1394708262990,1620342427459,101105264,66,23068672
qr,tsmqr,24576,2048,2801000,9320101747,2452692328246,189886910539,812221587702,39753309,506,23068672
qr,geqrt,24576,2048,1200000,2869132227,52603211097,62491183247,88810008183,15611390,12,23068672
qr,ormqr,24576,2048,1200000,1129927736,194712864623,25519606510,75245649490,5161791,66,23068672
qr,tsqrt,24576,2048,1200000,49848861258,445729204555,578952063310,800789408558,101605127,66,23068672
qr,tsmqr,24576,2048,1200000,9638749689,2452692429110,123841241931,743919914828,40187409,506,23068672
qr,geqrt,28672,512,2801000,3803681,5505233974,5144807373,7633645534,1780749,56,23068672
qr,ormqr,28672,512,2801000,66271749,78330097453,20561833115,41577390964,8178123,1540,23068672
qr,tsqrt,28672,512,2801000,145460691,201956439087,276726006857,380412418221,32218404,1540,23068672
qr,tsmqr,28672,512,2801000,7213928628,4530357991011,496703242403,1660705676290,182521740,56980,23068672
qr,geqrt,28672,512,1200000,3939421,5505232980,3241244835,5633575695,1874646,56,23068672
qr,ormqr,28672,512,1200000,67612898,78330104293,14019407402,34990364380,9150159,1540,23068672
qr,tsqrt,28672,512,1200000,143083131,201956464337,143103295978,240675471407,33893802,1540,23068672
qr,tsmqr,28672,512,1200000,7170227730,4530358230580,352496490021,1516530122084,188320139,56980,23068672
qr,geqrt,28672,1024,2801000,11797296,17551416459,26483347089,35671786685,6440745,28,23068672
qr,ormqr,28672,1024,2801000,378278891,143898183446,36572719713,73974708036,6971718,378,23068672
qr,tsqrt,28672,1024,2801000,373635722,344643017738,585450622617,778535809453,138679209,378,23068672
qr,tsmqr,28672,1024,2801000,9278001757,4263099881886,375022041472,1461453949969,234104569,6930,23068672
qr,geqrt,28672,1024,1200000,14966107,17551419113,15102237873,23538990286,6265319,28,23068672
qr,ormqr,28672,1024,1200000,392873383,143898190194,19384389078,56742738891,7047538,378,23068672
qr,tsqrt,28672,1024,1200000,426748266,344643061361,306175832655,480722708307,137505322,378,23068672
qr,tsmqr,28672,1024,1200000,9424357484,4263100049474,264834421338,1350517826303,230687069,6930,23068672
qr,geqrt,28672,2048,2801000,3256540562,61370311886,151188019859,182543801988,18202999,14,23068672
qr,ormqr,28672,2048,2801000,1491367535,268467722421,87031086325,155579363889,7797620,91,23068672
qr,tsqrt,28672,2048,2801000,67927117968,614565950252,1920649852441,2232334100185,139418900,91,23068672
qr,tsmqr,28672,2048,2801000,15041473286,3969871570347,306425899509,1314070478013,66067480,819,23068672
qr,geqrt,28672,2048,1200000,3360092114,61370321502,72762632558,103532927662,20703312,14,23068672
qr,ormqr,28672,2048,1200000,1558720255,268467734273,35374225360,103942758234,7192822,91,23068672
qr,tsqrt,28672,2048,1200000,67470237389,614566030166,793827654691,1100029890827,139642935,91,23068672
qr,tsmqr,28672,2048,1200000,15298703801,3969871734180,200667323445,1204230510817,64531475,819,23068672
